#DEG_AC	#Gene_Name	#Gene_Ref	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DEG1010	DEG10100018	Rv0226c	15607367	COG1269C	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016021 GO:0005886 GO:0040007	P96408
DEG1010	DEG10100019	Rv0227c	15607368	-	-	PROBABLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005887 GO:0005886 GO:0040007	P96409
DEG1010	DEG10100020	Rv0228	15607369	COG1835I	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016020 GO:0016747 GO:0040007	P96410
DEG1010	DEG10100021	Rv0236c	15607377	-	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016740 GO:0007155	I6XUS5 P96419
DEG1010	DEG10100022	Rv0282	15607423	COG0464O	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005829 GO:0005886 GO:0005524 GO:0010106 GO:0040007 GO:0033214 GO:0055072 GO:0055069	P9WPI3 I6Y3E7
DEG1010	DEG10100023	Rv0283	15607424	-	-	POSSIBLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6XUX6 P9WNR3
DEG1010	DEG10100024	Rv0284	15607425	COG1674D	-	POSSIBLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016021 GO:0005524 GO:0003677 GO:0007049 GO:0051301 GO:0007059	I6X8X9 P9WNA9
DEG1010	DEG10100025	PE/PE5	57116715	-	-	PE FAMILY PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	L7N695
DEG1010	DEG10100026	PPE/PPE4	57116716	COG5651N	-	PPE FAMILY PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016021 GO:0005886 GO:0040007	P9WI43 I6WY17
DEG1010	DEG10100027	Rv0289	15607430	-	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	P9WJC7 I6X8Y1
DEG1010	DEG10100028	Rv0290	15607431	-	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005887 GO:0005886 GO:0040007	P9WNQ3 I6Y7G0
DEG1010	DEG10100029	mycP3	15607432	COG1404O	-	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005576 GO:0005887 GO:0005886 GO:0004252 GO:0040007	O53695
DEG1010	DEG10100030	Rv0292	15607433	-	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6Y3F4 P9WJE5
DEG1010	DEG10100031	Rv0311	15607452	-	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007 GO:0009405	O07238
DEG1010	DEG10100032	Rv0312	15607453	COG0443O	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005576 GO:0005886 GO:0040007	O07239
DEG1010	DEG10100033	rmlA	15607475	COG1209M	-	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0008879 GO:0046872 GO:0045226	I6X902 P9WH13
DEG1010	DEG10100034	PE/PE6	57116722	-	-	PE FAMILY PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	L7N648
DEG1010	DEG10100035	aspC	15607478	COG0436E	-	aminotransferase AlaT	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0030170 GO:0008483 GO:0009058	I6Y3J1 P9WQ91
DEG1010	DEG10100036	Rv0338c	15607479	COG0247C	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005887 GO:0005886 GO:0051536 GO:0040007	O33268
DEG1010	DEG10100037	Rv0347	15607488	-	-	PROBABLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0040007	O06298
DEG1010	DEG10100038	dnaK	15607491	COG0443O	-	molecular chaperone DnaK	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005829 GO:0005576 GO:0005886 GO:0005524 GO:0071451 GO:0040007 GO:0046777 GO:0006457 GO:0046677 GO:0046688 GO:0009408	P9WMJ9 I6Y7L1
DEG1010	DEG10100039	grpE	15607492	COG0576O	-	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0000774 GO:0006457 GO:0006950	I6WY69 P9WMT5
DEG1010	DEG10100040	dnaJ/dnaJ1	57116724	COG0484O	-	PROBABLE CHAPERONE PROTEIN DNAJ1	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0005524 GO:0008270 GO:0006260 GO:0006457 GO:0009408	I6Y3K4 P9WNV9
DEG1010	DEG10100041	purA	15607498	COG0104F	-	adenylosuccinate synthetase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0004019 GO:0005525 GO:0000287 GO:0044208	I6Y3K7 P9WHN3
DEG1010	DEG10100042	Rv0372c	15607513	COG1975O	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	O53707
DEG1010	DEG10100043	Rv0383c	15607524	-	-	POSSIBLE CONSERVED SECRETED PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0040007	O53718
DEG1010	DEG10100044	clpB	15607525	COG0542O	-	PROBABLE ENDOPEPTIDASE ATP BINDING PROTEIN (CHAIN B) CLPB (CLPB PROTEIN) (HEAT SHOCK PROTEIN F84.1)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0005524 GO:0016485 GO:0009408	I6X921 P9WPD1
DEG1010	DEG10100045	lpqK	15607540	COG1680V	-	POSSIBLE CONSERVED LIPOPROTEIN LPQK	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	P95207
DEG1010	DEG10100046	fadE7	15607541	COG1960I	-	ACYL-CoA DEHYDROGENASE FADE7	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0003995 GO:0050660 GO:0040007	P95208
DEG1010	DEG10100047	fadD30	15607545	COG0318IQ	-	acyl-CoA synthetase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016874	I6X931 P9WQ57
DEG1010	DEG10100048	pknG	15607551	COG0515RTKL	-	SERINE/THREONINE-PROTEIN KINASE PKNG (PROTEIN KINASE G) (STPK G)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005524 GO:0004674	I6Y7R3 P9WI73
DEG1010	DEG10100049	glnH	15607552	COG0834ET	-	PROBABLE GLUTAMINE-BINDING LIPOPROTEIN GLNH (GLNBP)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005576 GO:0005215 GO:0040007	P96257
DEG1010	DEG10100050	Rv0412c	15607553	-	-	POSSIBLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005576 GO:0005887 GO:0040007	P96258
DEG1010	DEG10100051	thiO	15607556	COG0665E	-	POSSIBLE THIAMINE BIOSYNTHESIS OXIDOREDUCTASE THIO	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0050660 GO:0016491 GO:0040007	P96261
DEG1010	DEG10100052	thiS	15607557	COG2104H	-	sulfur carrier protein ThiS	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	P96262
DEG1010	DEG10100053	thiG	15607558	COG2022H	-	thiazole synthase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0036355 GO:0016783 GO:0009229	I6Y3Q4 P9WG73
DEG1010	DEG10100054	thiD	15607563	COG0351H	-	phosphomethylpyrimidine kinase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005524 GO:0008902 GO:0008972 GO:0040007 GO:0009228 GO:0009229	P9WG77 I6Y3R0
DEG1010	DEG10100055	thiC	15607564	COG0422H	-	thiamine biosynthesis protein ThiC	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0051539 GO:0016829 GO:0008270 GO:0009228 GO:0009229	I6XV84 P9WG79
DEG1010	DEG10100056	ctpH	15607566	COG0474P	-	POSSIBLE METAL CATION TRANSPORTING P-TYPE ATPASE CTPH	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005829 GO:0016021 GO:0005886 GO:0019829 GO:0046872 GO:0000166 GO:0040007	P96271
DEG1010	DEG10100057	def	15607570	COG0242J	-	peptide deformylase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005506 GO:0042586 GO:0006412	I6X944 P9WIJ3
DEG1010	DEG10100058	Rv0430	15607571	-	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007 GO:0046688	P96276
DEG1010	DEG10100059	groEL2/groEL	15607581	COG0459O	-	chaperonin GroEL	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005829 GO:0005886 GO:0005524 GO:0042803 GO:0044406 GO:0040007 GO:0042026 GO:0009408 GO:0001666	P9WPE7 I6Y7T8
DEG1010	DEG10100060	mmpL4	15607591	COG2409R	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL4	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005576 GO:0016021 GO:0005886 GO:0040007 GO:0044119	P9WJV3 I6Y7U5
DEG1010	DEG10100061	lpd	15607603	COG1249C	-	dihydrolipoamide dehydrogenase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005829 GO:0005576 GO:0005886 GO:0045254 GO:0016209 GO:0004148 GO:0015036 GO:0050660 GO:0070404 GO:0016655 GO:0042803 GO:0045454 GO:0006096 GO:0040007 GO:0055114 GO:0009405 GO:0006099	P9WHH9 I6Y7V9
DEG1010	DEG10100062	Rv0479c	15607620	-	-	PROBABLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6XVD9 P9WKV7
DEG1010	DEG10100063	proC	15607641	COG0345E	-	pyrroline-5-carboxylate reductase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0005886 GO:0000287 GO:0030145 GO:0004735 GO:0040007 GO:0055129 GO:0006561 GO:0051260	P9WHU7 I6Y7Z2
DEG1010	DEG10100064	hemA	15607650	COG0373H	-	glutamyl-tRNA reductase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0008883 GO:0050661 GO:0040007 GO:0006782	P9WMP7 I6WYK5
DEG1010	DEG10100065	hemC	15607651	COG0181H	-	porphobilinogen deaminase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0004418 GO:0040007 GO:0018160 GO:0006782	P9WMP3 I6Y3Y6
DEG1010	DEG10100066	cysG/hemD	57116747	COG0007H	-	PROBABLE UROPORPHYRIN-III C-METHYLTRANSFERASE HEMD (UROPORPHYRINOGEN III METHYLASE) (UROGEN III METHYLASE) (SUMT) (UROGEN III METHYLASE) (UROM)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0008168 GO:0004852 GO:0040007 GO:0033014	Q6MX34
DEG1010	DEG10100067	hemL	15607664	COG0001H	-	glutamate-1-semialdehyde aminotransferase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0005886 GO:0042286 GO:0030170 GO:0008483 GO:0040007 GO:0006782	P9WMN9 I6WYM1
DEG1010	DEG10100068	Rv0525	15607665	COG0406G	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6Y402 O06391
DEG1010	DEG10100069	Rv0526	15607666	COG0526OC	-	POSSIBLE THIOREDOXIN PROTEIN (THIOL-DISULFIDE INTERCHANGE PROTEIN)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005576 GO:0005886 GO:0016209 GO:0016491 GO:0045454 GO:0040007	O06392
DEG1010	DEG10100070	ccsA/ccdA	57116750	COG0785O	-	POSSIBLE CYTOCHROME C-TYPE BIOGENESIS PROTEIN CCDA	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016020 GO:0017004 GO:0055114	L7N671
DEG1010	DEG10100071	Rv0528	15607668	COG1333O	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016021 GO:0040007	O06394
DEG1010	DEG10100072	ccsB/ccsA	57116751	COG0755O	-	POSSIBLE CYTOCHROME C-TYPE BIOGENESIS PROTEIN CCSA	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0020037 GO:0017004 GO:0040007	O06393
DEG1010	DEG10100073	Rv0540	15607680	COG3222S	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0040007	O06406
DEG1010	DEG10100074	Rv0541c	15607681	COG5283S	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	O06407
DEG1010	DEG10100075	menE	15607682	COG0318IQ	-	O-succinylbenzoic acid--CoA ligase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016874	I6X9A8 P9WQ39
DEG1010	DEG10100076	menC	15607693	COG4948MR	-	O-succinylbenzoate synthase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016836 GO:0016853 GO:0000287 GO:0009234	I6Y839 P9WJP3
DEG1010	DEG10100077	menD	15607695	COG1165H	-	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0070204 GO:0046872 GO:0030976 GO:0040007 GO:0009234	P9WK11 I6Y425
DEG1010	DEG10100078	Rv0556	15607696	-	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016021 GO:0005886 GO:0040007	O06422
DEG1010	DEG10100079	pimB	15607697	COG0438M	-	MANNOSYLTRANSFERASE PIMB	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0016757 GO:0009058	I6X9B4 P9WMY5
DEG1010	DEG10100080	ubiE	57116754	COG2226H	-	ubiquinone/menaquinone biosynthesis methyltransferase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0008168 GO:0040007 GO:0009234	P9WFR3 I6Y845
DEG1010	DEG10100081	grcC1	15607702	COG0142H	-	PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC1 (POLYPRENYL PYROPHOSPHATE SYNTHETASE)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0016740 GO:0040007 GO:0008299	O06428
DEG1010	DEG10100082	yrbE2B	15607728	COG0767Q	-	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE2B	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	O07790
DEG1010	DEG10100083	Rv0607	15607747	-	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	O07771
DEG1010	DEG10100084	Rv0627	15607767	COG1487R	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0004521 GO:0000287 GO:0040007 GO:0090502	P96917 I6Y8B0
DEG1010	DEG10100085	Rv0628c	15607768	COG4398S	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6WYX6 P9WKS7
DEG1010	DEG10100086	Rv0635	15607775	COG2030I	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0019171 GO:0040007 GO:0008152	P9WFK1 I6Y8B9
DEG1010	DEG10100087	Rv0636	15607776	COG2030I	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6WYY7
DEG1010	DEG10100088	secE	57116765	COG0690U	-	preprotein translocase subunit SecE	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005887 GO:0005622 GO:0015450 GO:0040007 GO:0065002 GO:0009306 GO:0006605 GO:0043952	P9WGN7 I6XVU7
DEG1010	DEG10100089	rplK	15607780	COG0080J	-	50S ribosomal protein L11	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005840 GO:0070180 GO:0003735 GO:0040007 GO:0006412	P9WHE5 I6Y8C4
DEG1010	DEG10100090	rplJ	15607791	COG0244J	-	50S ribosomal protein L10	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0005840 GO:0070180 GO:0003735 GO:0040007 GO:0042254 GO:0006412	P9WHE7 I6WZ02
DEG1010	DEG10100091	rplL	15607792	COG0222J	-	50S ribosomal protein L7/L12	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	I6Y4C5 P9WHE3
DEG1010	DEG10100092	Rv0666	15607806	-	-	POSSIBLE MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0040007	O06773
DEG1010	DEG10100093	rpoB	15607807	COG0085K	-	DNA-directed RNA polymerase subunit beta	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0003677 GO:0003899 GO:0032549 GO:0006351	I6XVX4 P9WGY9
DEG1010	DEG10100094	rpoC	15607808	COG0086K	-	DNA-directed RNA polymerase subunit beta'	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0003677 GO:0003899 GO:0040007 GO:0006351	P9WGY7 I6X9I6
DEG1010	DEG10100095	Rv0674	15607814	COG3327K	-	hypothetical protein	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6WZ26
DEG1010	DEG10100096	echA5	57116767	COG1024I	-	enoyl-CoA hydratase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0003824	I6Y4E8
DEG1010	DEG10100097	rpsL	15607822	COG0048J	-	30S ribosomal protein S12	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0015935 GO:0019843 GO:0003735 GO:0000049 GO:0006412	I6X9J6 P9WH63
DEG1010	DEG10100098	rpsG	15607823	COG0049J	-	30S ribosomal protein S7	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005829 GO:0005886 GO:0015935 GO:0019843 GO:0003735 GO:0000049 GO:0040007 GO:0006412	P9WH29 I6Y8G2
DEG1010	DEG10100099	fusA/fusA1	57116768	COG0480J	-	elongation factor G	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005737 GO:0005886 GO:0005525 GO:0003924 GO:0003746 GO:0040007	P9WNM7 I6WZ34
DEG1010	DEG10100100	tuf	15607825	COG0050J	-	elongation factor Tu	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005829 GO:0005886 GO:0005525 GO:0003924 GO:0003746 GO:0040007 GO:0001666 GO:0010039	P9WNN1 I6Y4F5
DEG1010	DEG10100101	Rv0697	15607837	COG2303E	-	PROBABLE DEHYDROGENASE	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0008812 GO:0050660 GO:0006066	I6Y8H4
DEG1010	DEG10100102	rpsJ	15607840	COG0051J	-	30S ribosomal protein S10	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0003735 GO:0000049 GO:0006412	I6XW09 P9WH67
DEG1010	DEG10100103	rplC	15607841	COG0087J	-	50S ribosomal protein L3	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005829 GO:0005886 GO:0005840 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WH87 I6X9L0
DEG1010	DEG10100104	rplD	15607842	COG0088J	-	50S ribosomal protein L4	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	I6Y8H9 P9WH85
DEG1010	DEG10100105	rplW	15607843	COG0089J	-	50S ribosomal protein L23	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0000166 GO:0019843 GO:0003735 GO:0006412	I6WZ49 P9WHB9
DEG1010	DEG10100106	rplB	15607844	COG0090J	-	50S ribosomal protein L2	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0016740 GO:0006412	I6Y4H2 P9WHA5
DEG1010	DEG10100107	rpsS	15607845	COG0185J	-	30S ribosomal protein S19	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0015935 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WH45 I6XW14
DEG1010	DEG10100108	rplV	15607846	COG0091J	-	50S ribosomal protein L22	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0015934 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WHC1 I6X9L2
DEG1010	DEG10100109	rpsC	15607847	COG0092J	-	30S ribosomal protein S3	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0015935 GO:0003729 GO:0019843 GO:0003735 GO:0006412	I6Y8I3 P9WH37
DEG1010	DEG10100110	rplP	15607848	COG0197J	-	50S ribosomal protein L16	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0000049 GO:0006412	I6WZ54 P9WHD5
DEG1010	DEG10100111	rpmC	15607849	COG0255J	-	50S ribosomal protein L29	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0003735 GO:0006412	I6Y4H9 P9WHA7
DEG1010	DEG10100112	rpsQ	15607850	COG0186J	-	30S ribosomal protein S17	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	I6XW19 P9WH51
DEG1010	DEG10100113	rplN	15607854	COG0093J	-	50S ribosomal protein L14	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0015934 GO:0019843 GO:0003735 GO:0006412	I6Y4I4 P9WHD9
DEG1010	DEG10100114	rplX	15607855	COG0198J	-	50S ribosomal protein L24	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005840 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WHB7 I6XW24
DEG1010	DEG10100115	rplE	15607856	COG0094J	-	50S ribosomal protein L5	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005886 GO:0005840 GO:0019843 GO:0003735 GO:0000049 GO:0040007 GO:0006412	P9WH83 I6X9L8
DEG1010	DEG10100116	rpsH	15607858	COG0096J	-	30S ribosomal protein S8	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WH27 I6WZ62
DEG1010	DEG10100117	rplF	15607859	COG0097J	-	50S ribosomal protein L6	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005618 GO:0005886 GO:0005840 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WH81 I6Y4J0
DEG1010	DEG10100118	rplR	15607860	COG0256J	-	50S ribosomal protein L18	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005840 GO:0019843 GO:0003735 GO:0006412	I6XW29 P9WHD1
DEG1010	DEG10100119	rpsE	15607861	COG0098J	-	30S ribosomal protein S5	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005829 GO:0005886 GO:0015935 GO:0019843 GO:0003735 GO:0040007 GO:0006412	P9WH33 I6X9M1
DEG1010	DEG10100120	rpmD	15607862	COG1841J	-	50S ribosomal protein L30	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0015934 GO:0003735 GO:0006412	I6Y8J3 P9WHA3
DEG1010	DEG10100121	secY	15607872	COG0201U	-	preprotein translocase subunit SecY	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005576 GO:0016021 GO:0005622 GO:0005886 GO:0040007 GO:0065002 GO:0006605 GO:0043952	P9WGN3 I6Y8K0
DEG1010	DEG10100122	Rv0736	15607876	COG5662K	-	PROBABLE CONSERVED MEMBRANE PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6X9N1 P9WJ67
DEG1010	DEG10100123	Rv0744c	15607884	-	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0003677 GO:0040007	O53807
DEG1010	DEG10100124	PPE/PPE12	57116777	COG5651N	-	PPE FAMILY PROTEIN	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	I6Y8P4 P9WI37
DEG1010	DEG10100125	purD	15607912	COG0151F	-	phosphoribosylamine--glycine ligase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005524 GO:0000287 GO:0030145 GO:0004637 GO:0006189 GO:0009113	I6XW98 P9WHM9
DEG1010	DEG10100126	purC/hemH	15607920	COG0152F	-	phosphoribosylaminoimidazole-succinocarboxamide synthase	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005524 GO:0004639 GO:0006189 GO:0040007 GO:0006164	P9WHN1 I6WZF1
DEG1010	DEG10100127	ptrBb/ptrBa	57116781	COG1770E	-	PROBABLE PROTEASE II PTRBA [FIRST PART] (OLIGOPEPTIDASE B)	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	-	-
DEG1010	DEG10100128	purQ	15607928	COG0047F	-	phosphoribosylformylglycinamidine synthase subunit I	Mycobacterium tuberculosis H37Rv	NC_000962	Rich medium	-	GO:0005737 GO:0005886 GO:0005524 GO:0004359 GO:0004642 GO:0006189 GO:0006541 GO:0040007	P9WHL5 I6WZF9
